osm_id,lon,lat,name
2742814324,4.9075356,52.3612337,
2742814332,4.9075368,52.361238,
2742814338,4.9075368,52.3612445,
2742814540,4.9073455,52.3613436,
2742814629,4.9074706,52.3613633,
2742814640,4.9074683,52.3613655,
2742814993,4.9074649,52.3613669,
2742814997,4.9074579,52.3613671,
2742815001,4.9074608,52.3613674,
2742815082,4.9073239,52.3613829,
2742815177,4.9074034,52.361399,
2742815411,4.9073618,52.3614734,
2742815421,4.9073702,52.3614751,
2742815426,4.9073741,52.3614763,
2742815434,4.9073768,52.3614777,
2742815439,4.9073779,52.3614786,
2742815443,4.9073789,52.3614795,
2742815455,4.9073802,52.3614814,
2742815479,4.9073808,52.3614835,
2742815488,4.9073806,52.3614857,
2742815531,4.9073744,52.3614972,
2742815583,4.9074515,52.3615067,
2742815587,4.9074562,52.3615067,
2742815591,4.9074485,52.3615074,
2742815610,4.907445,52.3615093,
2742815618,4.9074435,52.3615111,
2742815627,4.9080504,52.3615139,
2742815661,4.9080521,52.3615256,
2742815680,4.9075869,52.3615374,
2742815748,4.9080221,52.3615642,
2742815750,4.9080296,52.3615657,
2742815816,4.908012,52.3615818,
2742815845,4.9080425,52.3615879,
2742816181,4.9078815,52.3616002,
2742816225,4.9080289,52.3616094,
2742816228,4.908033,52.3616102,
2742816312,4.907531,52.3616257,
2742816349,4.9080236,52.3616322,
2742816574,4.9078216,52.3616949,
2825126828,4.9125354,52.3531994,
2825126841,4.9126466,52.3532237,
2825126845,4.912519,52.3532266,
2825126852,4.9124364,52.3532376,
2825126862,4.9125032,52.3532526,
2825126864,4.9126287,52.3532535,
2825126874,4.9128894,52.3532781,
2825126888,4.9128702,52.3533089,
2825126890,4.9130515,52.3533141,
2825126894,4.9123862,52.3533194,
2825126904,4.9130345,52.3533425,
2825126912,4.9125651,52.3533596,
2825126917,4.9130188,52.3533687,
2825126924,4.9130851,52.3533838,
2825126952,4.912794,52.353431,
2825126962,4.9129528,52.3534503,
2825126966,4.9129419,52.3534645,
2825126967,4.9130373,52.353469,
2825126973,4.9124914,52.3534825,
2825127000,4.9127311,52.3535368,
2825128675,4.9115807,52.355016,
2825128690,4.9113848,52.3550503,
2825128699,4.9118154,52.3550693,
2825128700,4.9114651,52.3550702,
2825128807,4.9114491,52.3550946,
2825128809,4.9113208,52.3550992,
2825128810,4.9113219,52.3550992,
2825128814,4.9113522,52.3551057,
2825128819,4.9115262,52.3551134,
2825128837,4.9112833,52.3551624,
2825128844,4.9113498,52.3551773,
2825128856,4.911333,52.3552055,
2825128859,4.9117277,52.3552171,
2825128865,4.9114592,52.3552333,
2825128876,4.9119033,52.3552567,
2825129112,4.9118695,52.355312,
2825129114,4.9119001,52.355319,
2825129119,4.9118842,52.355338,
2825129121,4.9118915,52.3553411,
2825129123,4.9113972,52.355344,
2825129132,4.9117973,52.3553624,
2825129133,4.9118641,52.3553775,
2825129134,4.9118649,52.3553779,
2825129150,4.9117584,52.3554274,
3149917960,4.4543452,51.9900701,Berkel Westpolder
3149917961,4.4809113,51.9179525,Beurs
3149917962,4.4581485,51.9306123,Blijdorp
3149917963,4.3198989,51.8333189,De Akkers
3149917964,4.3316246,51.8377526,Heemraadlaan
3149917966,4.3820605,52.0775803,Leidschendam-Voorburg
3149917967,4.481973,51.9140281,Leuvehaven
3149917968,4.4947225,51.8971937,Maashaven
3149917970,4.462218,51.95592,Meijersplein
3149917971,4.4646343,51.948473,Melanchthonweg
3149917972,4.4146347,52.0476921,Nootdorp
3149917973,4.4369745,52.0205662,Pijnacker Centrum
3149917974,4.445805,52.0050029,Pijnacker Zuid
3149917975,4.3957911,51.8617162,Poortugaal
3149917976,4.4194638,51.8591114,Rhoon
3149917977,4.4967979,51.9035842,Rijnhaven
3149917978,4.4608275,51.9754,Rodenrijs
3149917979,4.3344573,51.8465462,Spijkenisse Centrum
3149917980,4.4784646,51.9232255,Stadhuis
3149917982,4.3767716,51.8626297,Tussenwater
3149917983,4.3653147,52.0823292,Voorburg 't Loo
3149917984,4.4926311,51.9076136,Wilhelminaplein
3149917985,4.3626878,51.8551574,Zalmplaat
3149917986,4.4883271,51.8868946,Zuidplein
3187687707,4.8928643,52.3716466,
3308281973,4.9035543,52.3666535,Waterlooplein
3308281974,4.9078824,52.3613044,Weesperplein
3308284072,4.9009009,52.3714092,Nieuwmarkt
3504104382,4.343651,52.0792112,Den Haag Laan van NOI
4005961975,4.9470196,52.3122513,Amsterdam Bijlmer ArenA
4041640589,4.9890129,52.296338,Gein
4041640590,4.9744218,52.2956478,Reigersbos
4041642874,4.9843223,52.3113175,Gaasperplas
4041662264,4.9735502,52.3230792,Ganzenhoef
4041662265,4.9791233,52.3170313,Kraaiennest
4041664287,4.9463398,52.3267669,Venserpolder
4046383465,4.9413557,52.3185355,Strandvliet
4046388677,4.9522364,52.3066107,Bullewijk
4048801938,4.5476727,51.919502,'s-Gravenweg
4048801939,4.5702668,51.9657663,Ambachtsland
4048801940,4.5356539,51.9603316,Binnenhof
4048801941,4.5895585,51.9313801,Capelle Centrum
4048801942,4.5579589,51.9214526,Capelsebrug
4048801943,4.4582888,51.9094712,Coolhaven
4048801944,4.6003816,51.9359471,De Terp
4048801945,4.5784685,51.9688713,De Tochten
4048801946,4.4457004,51.9099946,Delfshaven
4048801947,4.4660933,51.9122487,Dijkzigt
4048801948,4.4737483,51.9163189,Eendrachtsplein
4048801949,4.5058424,51.9258903,Gerdesiaweg
4048801950,4.5494492,51.957222,Graskruid
4048801951,4.5532063,51.9632093,Hesseplaats
4048801954,4.5333087,51.9215314,Kralingse Zoom
4048801955,4.4328284,51.9132828,Marconiplein
4048801956,4.5865238,51.9796754,Nesselande
4048801957,4.5617819,51.9648489,Nieuw Verlaat
4048801958,4.5546319,51.9452288,Oosterflank
4048801959,4.4969859,51.9233607,Oostplein
4048801960,4.393958,51.9212698,Parkweg
4048801961,4.3817895,51.8849426,Pernis
4048801962,4.5565395,51.9407693,Prinsenlaan
4048801963,4.54287,51.961505,Romeynshof
4048801966,4.4892563,51.9199367,Rotterdam Blaak
4048801968,4.5634734,51.9319373,Schenkel
4048801969,4.4094956,51.9217,Schiedam Centrum
4048801970,4.4776947,51.8745945,Slinge
4048801971,4.578324,51.9284776,Slotlaan
4048801972,4.3846339,51.9155498,Troelstralaan
4048801973,4.3719899,51.9091538,Vijfsluizen
4048801974,4.5130756,51.9250232,Voorschoterlaan
4053335995,4.8343026,52.3524713,Heemstedestraat
4064153245,4.9662522,52.328939,Verrijn Stuartweg
4072326160,4.9124566,52.3532421,
4072326165,4.9130604,52.3533782,
4072326167,4.912552,52.3534962,
4072326174,4.9117072,52.3550447,
4072326176,4.9113177,52.3551701,
4072326182,4.91183,52.3553698,
4073693626,4.9210115,52.3399595,Spaklerweg
4073693628,4.9120253,52.3544624,Wibautstraat
4073737789,4.8575924,52.3383393,Amstelveenseweg
4073737790,4.8575709,52.3384751,Amstelveenseweg
4075987791,4.8345025,52.3464029,Henk Sneevlietweg
4076017504,4.8340268,52.3578369,Amsterdam Lelylaan
4077313759,4.8507911,52.3951598,Isolatorweg
4077313763,4.8339612,52.3642921,Postjesweg
4192295865,4.9520015,52.3067895,Bullewijk
4192295869,4.989299,52.2962711,Gein
4192295879,4.9414198,52.3183621,Strandvliet
4549937996,4.3150875,51.9038216,
5267675294,4.8307405,52.2745207,Westwijk
5267675295,4.8742325,52.3391945,Zuid
5267675296,4.838877,52.3890161,Amsterdam Sloterdijk
5267735554,4.3255311,52.0807633,Den Haag Centraal
5267735555,4.5519074,51.9514306,Alexander
5320427711,4.361647,51.9101567,Vlaardingen Oost
5320428567,4.3438134,51.9031357,Vlaardingen Centrum
5320431173,4.2536121,51.9164542,Maassluis Centrum
5320433276,4.383435,51.9227659,Schiedam Nieuwland
5320436262,4.235402,51.9260714,Maassluis West
5360384018,4.8893261,52.3377124,Station RAI
