osm_id,lon,lat
42015564,5.7429249,50.8760837
42015588,5.9551292,50.8761826
42015693,5.7962569,50.8761461
42015727,5.7430014,50.8762923
42015826,5.8255036,50.8761448
42015947,5.9555884,50.8760702
42016189,5.8255325,50.8763797
42016209,5.7436016,50.8763877
42016950,5.7693884,50.8767557
42017062,5.7447685,50.8768394
42017065,5.7712915,50.8767274
42017128,5.7680275,50.8768297
42017220,5.7897202,50.8768426
42017221,5.9153251,50.8766368
42017307,5.7748456,50.8768874
42017384,5.7701133,50.876879
42017404,5.7445591,50.8769649
42017406,5.7694296,50.876901
42017422,5.7731569,50.8769375
42017464,5.8276705,50.8769042
42017565,5.7654618,50.8770256
42017578,5.7680322,50.8769908
42017637,5.7897826,50.8770428
42017673,5.7767463,50.8770474
42017685,5.7350004,50.8775578
42017707,5.7776502,50.8771184
42017730,5.9154431,50.8768162
42017756,5.7460072,50.8772228
42017800,5.7348252,50.8775833
42017951,5.778584,50.8772005
42018021,5.7765739,50.8772139
