osm_id,lon,lat
45022086,4.265286,52.0492686
45022468,4.2650582,52.0493889
45023124,4.2647765,52.0496311
45024452,4.2644866,52.049828
45025525,4.2641389,52.0500722
45027318,4.2634784,52.0504659
45030329,4.238329,52.0512187
45032122,4.2384169,52.0515677
45037211,4.2387398,52.0528948
45060795,4.2316853,52.0582645
45061260,4.2326366,52.0584272
45064610,4.2325848,52.0590889
45066851,4.2323998,52.059593
45076883,4.2307378,52.0618629
45085104,4.3545788,52.0637461
45091700,4.3543938,52.0651105
45096391,4.3557375,52.0659782
45099151,4.3289761,52.0666685
45106792,4.2916475,52.0684609
45107816,4.2898731,52.0686267
45110456,4.2883561,52.069267
45111258,4.2878318,52.0695785
45111265,4.3048576,52.0695185
45111917,4.28753,52.0696163
45111924,4.3054867,52.069735
45112627,4.2871888,52.0698436
45113022,4.2866881,52.0699735
45113447,4.2864368,52.0701535
45114478,4.3074366,52.0704302
45119615,4.3216136,52.0718509
45119965,4.3218948,52.071965
45121386,4.2843511,52.0723035
45121769,4.323148,52.0725019
45122638,4.2826887,52.0724555
45122647,4.3061717,52.072576
45122655,4.323492,52.0726402
45123065,4.2833353,52.0726468
45123429,4.2840181,52.0727279
45123822,4.282311,52.0729004
45123848,4.3236179,52.0729118
45124241,4.3234986,52.0730153
45125496,4.281909,52.0733034
45128803,4.2811628,52.0742084
45129538,4.2644685,52.0742064
45129546,4.2809732,52.0743501
45129941,4.2650049,52.0743968
45131369,4.2805445,52.0748212
45134486,4.3282482,52.0754951
45136494,4.2762056,52.0760378
45137309,4.2736867,52.0761838
45137311,4.2780764,52.0761595
45137312,4.2788985,52.0762588
45137674,4.2642616,52.0762211
45137702,4.3282856,52.0762945
45139093,4.2639805,52.0765566
45139097,4.2714219,52.0765737
45140543,4.2636744,52.0768783
45142490,4.2632255,52.077274
45144905,4.2627639,52.0777404
45145545,4.3053831,52.0778731
45146984,4.2624216,52.0781429
45148944,4.3040093,52.0785795
45151080,4.2615213,52.0790099
45154026,4.3027868,52.0796326
45155959,4.3101768,52.0801237
45159161,4.3121803,52.0809293
45160643,4.3134676,52.0812671
45160772,4.2593621,52.0812856
45161173,4.313435,52.0813122
45162849,4.2589292,52.0817776
45164357,4.2589827,52.0821863
45164700,4.3151588,52.0822905
45165091,4.3087353,52.0823178
45166251,4.2592594,52.0827467
45168093,4.2593083,52.0832354
45168111,4.3079511,52.0831794
45168801,4.317574,52.0832904
45172889,4.2584468,52.0843161
45175432,4.2578233,52.0847993
45179307,4.2820783,52.0856004
45180588,4.2564521,52.0858545
45180611,4.3049034,52.0859081
45180985,4.281521,52.0860422
45180993,4.3053262,52.0860521
45183135,4.3052411,52.0863238
45183722,4.2809855,52.086585
45183728,4.3044953,52.0862985
45184234,4.3044715,52.0864747
45186165,4.3011541,52.0870215
45186557,4.2539498,52.0870827
45187377,4.3018264,52.087261
45187773,4.3019901,52.0873201
45215321,4.2764013,52.0933769
45217835,4.2768142,52.0938893
45218250,4.363374,52.0940525
45292928,4.2825,52.112
45299117,4.2855451,52.1131888
45985150,4.8317245,52.2758437
46004956,4.8485113,52.2815239
46005705,4.8485719,52.281546
46187123,4.8688955,52.3277833
46196080,4.8688914,52.3289828
46196374,4.8688804,52.3319637
46223540,4.8617294,52.3351405
46235760,4.9663719,52.3373886
46240670,4.9606132,52.3384602
46245844,4.8576033,52.3403778
46249839,4.9046211,52.3405769
46251938,4.857666,52.3411054
46254493,4.8576429,52.3418238
46254741,4.8923819,52.3416433
46255646,4.892475,52.3418473
46255730,4.8926018,52.341909
46256442,4.8575416,52.34211
46257836,4.8947609,52.3423417
46257989,4.9048528,52.3424072
46258478,4.8574724,52.3424415
46259386,4.9055293,52.3427045
46259622,4.9050131,52.3427311
46260799,4.8965965,52.3430067
46261427,4.8571661,52.343107
46262237,4.9474611,52.3432199
46263235,4.9472328,52.3433652
46264587,4.9466504,52.3437114
46268022,4.9008033,52.3445331
46271756,4.8575446,52.3453177
46272128,4.9031744,52.3454097
46272269,4.908916,52.3454348
46272842,4.9086398,52.3454363
46273307,4.8592589,52.34562
46273929,4.9034255,52.34561
46274199,4.8594956,52.3458251
46274974,4.8224442,52.3459412
46275011,4.8223998,52.3460627
46275254,4.8225942,52.345895
46275397,4.8223973,52.3461904
46275503,4.9040754,52.3461353
46275963,4.8225537,52.3463203
46276409,4.8226608,52.3463668
46276412,4.8574999,52.3463255
46276750,4.8227988,52.3464004
46276803,4.8612557,52.3464424
46277019,4.8230262,52.3464055
46277186,4.8231492,52.3464306
46277259,4.9069909,52.346544
46277282,4.9031516,52.346416
46277464,4.8766659,52.3468057
46277496,4.8766927,52.3468637
46277524,4.8233624,52.3465568
46277588,4.8681421,52.3465683
46278119,4.8723254,52.3467371
46278280,4.8727381,52.3467483
46278799,4.876881,52.3467453
46279377,4.9114244,52.3471643
46280015,4.9118373,52.3471574
46288863,4.8569901,52.3495653
46289064,4.7870631,52.349406
46289727,4.8569569,52.3497039
46291815,4.8585173,52.3501333
46293067,4.878672,52.3503633
46293711,4.8599821,52.3505286
46294323,4.891597,52.3506262
46294398,4.8788361,52.3506816
46294694,4.8608675,52.3507594
46294804,4.8534998,52.3507769
46294808,4.8609196,52.3507725
46294964,4.8541574,52.3508014
46295368,4.8526787,52.3509065
46295776,4.8520201,52.3509897
46295940,4.8508254,52.3510478
46295942,4.8515543,52.3510604
46296258,4.8502544,52.3510567
46296569,4.8914811,52.3510935
46297117,4.8628983,52.3512935
46297335,4.8630513,52.3513361
46297663,4.8913922,52.3514269
46298052,4.856533,52.35147
46298527,4.8495631,52.3515571
46298584,4.8451344,52.3515871
46298585,4.8460302,52.3515634
46298630,4.8484835,52.3515794
46298849,4.8475948,52.3515693
46300136,4.8588957,52.3520901
46301083,4.8598368,52.3522985
46302808,4.9028359,52.352671
46302861,4.8561541,52.3526341
46303734,4.8822635,52.3528504
46303817,4.8619161,52.352848
46304708,4.8698899,52.3530689
46304868,4.9025814,52.3531283
46305046,4.8559901,52.3531728
46305830,4.8945654,52.3532586
46306297,4.902356,52.3534453
46306703,4.864219,52.3535774
46307065,4.8647281,52.3535977
46307138,4.8558289,52.3536634
46307636,4.8653701,52.3537543
46307637,4.8722766,52.35374
46307982,4.9019988,52.3538522
46309028,4.8665122,52.3541019
46309175,4.899146,52.3541918
46309496,4.92993,52.3541159
46309533,4.8556229,52.35418
46309789,4.9016636,52.3542583
46309885,4.8745119,52.3543484
46309959,4.7741474,52.3542283
46310304,4.8675703,52.3543568
46311140,4.8678333,52.3545448
46311177,4.8555401,52.3544994
46311380,4.8884086,52.3545641
46311513,4.8870436,52.354636
46311656,4.8887572,52.3546311
46311969,4.8762376,52.3548091
46312413,4.9011852,52.3548195
46312660,4.8679561,52.3548228
46312727,4.855463,52.3548706
46313658,4.9285261,52.3551256
46314002,4.8777333,52.3552151
46314635,4.868204,52.3553089
46315031,4.8904026,52.355424
46315577,4.9007161,52.3554682
46315765,4.904039,52.3556806
46317163,4.9279753,52.3558134
46317580,4.8704038,52.3558871
46317651,4.8799722,52.3560173
46318023,4.9002121,52.3560802
46318057,4.8710544,52.356079
46318194,4.8798662,52.3561669
46318613,4.8905495,52.3561775
46319415,4.9271548,52.357007
46320806,4.8997491,52.3566978
46322004,4.874309,52.3570111
46322644,4.8995452,52.3571515
46323457,4.8907456,52.3573587
46325427,4.8993265,52.3578239
46326106,4.8992928,52.3579864
46326414,4.8521827,52.3580481
46326775,4.8784942,52.3581038
46326817,4.8528285,52.3581247
46326879,4.8908249,52.358084
46327566,4.8992534,52.358232
46328727,4.8987405,52.3595312
46329564,4.853166,52.3587164
46330620,4.9209785,52.3589598
46331482,4.9165173,52.3594089
46332843,4.8776575,52.3594384
46332888,4.8929756,52.3594815
46332890,4.9230408,52.3594682
46333065,4.8987773,52.3595134
46333334,4.883635,52.359551
46334139,4.883663,52.3596944
46334708,4.9012262,52.3598591
46335228,4.9252464,52.3599805
46336205,4.9333899,52.3601619
46336302,4.903323,52.3602135
46336634,4.8832374,52.3602979
46337433,4.9051561,52.3605988
46337502,4.9339933,52.3603921
46337555,4.8767074,52.3607907
46337558,4.8911928,52.3605191
46337808,4.8995299,52.3605289
46337882,4.9051666,52.3605769
46337971,4.9053053,52.3606053
46338009,4.9340563,52.3604247
46338043,4.9325086,52.3608726
46338082,4.9286787,52.3608276
46338919,4.8828609,52.3608272
46339323,4.8913205,52.3608801
46339885,4.8994001,52.3610024
46340385,4.9324178,52.3610413
46340555,4.9077438,52.3611308
46340708,4.9078883,52.3611636
46340742,4.8764162,52.3612009
46340798,4.9361309,52.3611879
46340999,4.9364649,52.3612112
46341038,4.9340684,52.3612006
46341180,4.9323425,52.3611341
46341590,4.9152136,52.3615431
46341776,4.9152055,52.3614798
46342032,4.8824272,52.3614453
46342034,4.9152329,52.3614306
46342136,4.8992075,52.3614892
46342439,4.8915469,52.3615212
46342629,4.9388457,52.3615387
46343026,4.9397396,52.3616623
46343828,4.8759193,52.3618883
46344111,4.8990283,52.3619419
46345245,4.9437258,52.3622164
46345823,4.8989058,52.3622564
46346030,4.9395491,52.362667
46346843,4.9462509,52.362571
46347268,4.9395925,52.3626659
46347270,4.9466936,52.3626947
46347414,4.8753458,52.3626978
46347585,4.8752731,52.3628016
46347820,4.9468004,52.3627765
46347928,4.8802482,52.3629132
46347929,4.8986654,52.3628851
46348401,4.9203146,52.3630347
46348766,4.9201055,52.3631502
46349486,4.9395845,52.363192
46349520,4.9233116,52.3633005
46350382,4.9193627,52.3635043
46350540,4.9188677,52.3634813
46350710,4.9190329,52.3635789
46350971,4.9189256,52.3636351
46351126,4.8788147,52.3636771
46351185,4.8983987,52.3636242
46351635,4.918675,52.363886
46351737,4.9394061,52.3637916
46352188,4.8745271,52.3638781
46352459,4.8982504,52.3639863
46352813,4.9185605,52.3640069
46353341,4.8818028,52.3639111
46353653,4.8541595,52.364249
46353674,4.8552124,52.3642547
46353750,4.8531899,52.3643086
46353884,4.8556943,52.3642899
46353916,4.8830915,52.3643723
46353944,4.8608726,52.3643914
46354035,4.8606323,52.3644156
46354199,4.8814457,52.3641803
46354617,4.947501,52.3645025
46354823,4.8603419,52.3645118
46354845,4.9170903,52.3646024
46354916,4.8564874,52.3645568
46355268,4.8568564,52.3646357
46355401,4.8597975,52.3646992
46355540,4.880453,52.3649176
46355626,4.8584389,52.3647467
46355925,4.8595516,52.3647656
46355974,4.9477321,52.3648614
46356260,4.8842518,52.3649386
46356468,4.9479357,52.3650363
46356749,4.8803151,52.3651139
46356839,4.8846529,52.3651306
46356951,4.9352594,52.3650142
46357497,4.948454,52.3651797
46357768,4.8801506,52.3653749
46357891,4.8734656,52.3654141
46358228,4.8655085,52.3654871
46358965,4.9338463,52.365429
46359753,4.8861885,52.3658524
46360092,4.8975617,52.3659211
46360162,4.9131942,52.3659401
46360425,4.867534,52.3659717
46360681,4.8866772,52.3660792
46361035,4.8997756,52.3661586
46361090,4.8729045,52.3661857
46361501,4.8981053,52.3662133
46362184,4.9117915,52.3664341
46362361,4.8694567,52.3664766
46362478,4.8796902,52.3665291
46363131,4.888003,52.3666962
46363532,4.870511,52.3667675
46364422,4.8890495,52.3670399
46365419,4.8894736,52.3671839
46365636,4.909398,52.3672644
46365723,4.9078931,52.3673033
46366124,4.908797,52.3674049
46366186,4.908451,52.3674114
46366419,4.9093685,52.3673597
46366480,4.9068185,52.3674601
46366702,4.9255002,52.3675206
46368582,4.9706472,52.3680303
46368902,4.9061127,52.3676965
46369643,4.9054998,52.3679018
46369750,4.9100627,52.3681138
46372328,4.9106677,52.3686968
46372974,4.8892663,52.3689554
46373284,4.8710089,52.3689522
46375502,4.8451058,52.3693675
46375503,4.8457705,52.3693931
46375761,4.847021,52.3695091
46376758,4.8476087,52.3695995
46376828,4.8705962,52.369612
46377468,4.8484443,52.3697434
46377572,4.8894794,52.369749
46378179,4.8492822,52.3698909
46378917,4.8704486,52.3700501
46379056,4.8501541,52.370039
46379430,4.8503667,52.3700756
46379864,4.8503414,52.3701266
46380478,4.8704037,52.3702612
46381173,4.88987,52.3703557
46381536,4.8901143,52.3706124
46382852,4.8902684,52.3707849
46383689,4.890497,52.3711237
46384717,4.8596162,52.3715369
46385051,4.8906606,52.3715396
46386415,4.870744,52.3715842
46387099,4.9321694,52.3717447
46388948,4.8761998,52.3722996
46389623,4.9331449,52.3723317
46390285,4.8712627,52.3724228
46390454,4.8928571,52.3723822
46391067,4.8384361,52.3725616
46391324,4.9336233,52.3726496
46391980,4.8715096,52.3727865
46392094,4.8784184,52.3728411
46392512,4.8715699,52.372796
46394199,4.88919,52.3732494
46394300,4.8801993,52.3732834
46394687,4.8874506,52.3733791
46394840,4.8869325,52.3734304
46394842,4.8870452,52.3734207
46395308,4.8866692,52.373467
46395629,4.9385833,52.3735294
46396301,4.8818437,52.3736913
46396371,4.939659,52.3736483
46396638,4.9401139,52.3737627
46397250,4.9401771,52.3738608
46397615,4.8762748,52.3740261
46397665,4.8827976,52.3739332
46397744,4.8853294,52.3739859
46397992,4.8847443,52.3740192
46398033,4.9400337,52.3741517
46402318,4.93909,52.3749264
46404226,4.8187988,52.3753621
46406736,4.818451,52.3758396
46408255,4.9377044,52.3761853
46409005,4.9375859,52.3762985
46413965,4.8985376,52.3772553
46414307,4.8460467,52.3778602
46414657,4.8784785,52.3775344
46420506,4.8755436,52.3787714
46421377,4.8762589,52.3789126
46421767,4.8517737,52.3790849
46432024,4.8792184,52.3813078
46432679,4.8214788,52.3813124
46432778,4.8791773,52.3813101
46434007,4.8791548,52.3815567
46436073,4.8789971,52.3820098
46438903,4.8778656,52.3827202
46441490,4.8769085,52.3832464
46443016,4.8762925,52.3836392
46444472,4.8701424,52.3840238
46444474,4.8757161,52.383981
46445783,4.8717277,52.3842995
46446461,4.8721742,52.3843822
46446737,4.8733407,52.3844247
46447092,4.8698943,52.3845535
46447963,4.8713034,52.3848175
46448408,4.8714542,52.3848109
46450563,4.8838752,52.3854071
46454292,4.8455506,52.3859006
46454719,4.8392843,52.3861656
46462643,4.8847429,52.3880087
46462976,4.8851447,52.388085
60109495,4.275543,52.0760207
60109496,4.2749892,52.0760003
60244604,4.3495277,51.980682
81402962,4.3544776,52.0001403
81402965,4.3541447,52.0008429
89106188,4.8919484,52.3735462
94881479,4.916365,52.359626
94931790,4.9159679,52.3602083
108054448,4.3520553,52.0230505
123482970,4.9395452,52.3616372
139909812,4.8787127,52.3580919
148575541,4.8699715,52.3841041
148726445,4.8749226,52.3844125
148726446,4.8791187,52.3808398
148726449,4.8778581,52.3788659
154736892,4.848282,52.3697168
178873239,4.8405472,52.3515538
178885404,4.8643112,52.3516383
190934142,4.4821096,51.9125538
206180350,4.4624426,51.924421
237938527,4.890901,52.3738909
237938531,4.8909714,52.3739896
237938538,4.8919429,52.3750984
237938542,4.8923674,52.3754184
237938546,4.8927915,52.3757101
237938552,4.8942161,52.376636
237938554,4.8949064,52.3770179
237938663,4.8951025,52.3771734
237938668,4.8953728,52.3774246
237938686,4.892348,52.3734791
237938693,4.8925065,52.3734261
237938749,4.8936441,52.3735332
237938779,4.8928815,52.3725116
237962643,4.9302557,52.361232
237962647,4.9299499,52.3611738
237962650,4.9289455,52.3609302
237962653,4.928475,52.3607753
237962709,4.9284572,52.3608001
237962710,4.9253328,52.3599985
237962712,4.92539,52.3600084
237962716,4.8852042,52.3523062
237962719,4.8842245,52.3523965
237962722,4.8836874,52.3525012
237962725,4.8832667,52.3526125
237962728,4.8828309,52.3527591
237962731,4.8822329,52.3530178
237962735,4.8820107,52.3532388
237962737,4.8817783,52.3536206
237962741,4.881682,52.353691
237962747,4.8810238,52.3546511
237962751,4.8800694,52.355962
237962752,4.8801029,52.3559695
237962753,4.8797557,52.3565391
237962755,4.8798601,52.356319
237962764,4.8780421,52.358898
240311313,4.8791849,52.3785896
240316865,4.8785423,52.3783985
240316867,4.8747527,52.3777705
240316868,4.8737405,52.3761817
240316871,4.8721339,52.373739
240316872,4.8753317,52.3785638
240316873,4.872968,52.375006
240316874,4.8725475,52.3742938
240485141,4.8908027,52.3527606
240485142,4.8917057,52.3528806
241392422,4.9381484,52.3641697
241392436,4.9341319,52.3653445
241392438,4.9328025,52.3657842
241392441,4.9324425,52.3659327
241392443,4.9323433,52.3659515
241392445,4.9322073,52.366057
241392448,4.9319189,52.3660725
241392452,4.9303119,52.3660126
241392455,4.9303137,52.3659929
241392457,4.928615,52.3659583
241392459,4.9275953,52.3659209
241392462,4.9271028,52.3659019
241392464,4.9268144,52.3658722
241392466,4.9266656,52.3658266
241392470,4.9264463,52.3657293
241392472,4.9258964,52.36546
241392475,4.9251825,52.3650968
241392477,4.9244856,52.364717
241392479,4.9244989,52.3646946
241392480,4.9242441,52.3645343
241713287,4.8971644,52.3781197
241713294,4.8978742,52.378726
241713297,4.898196,52.37886
241713303,4.8984689,52.3787749
241713306,4.898911,52.3784603
241713411,4.8991772,52.3781873
241713415,4.8992248,52.3780964
241772054,4.9015817,52.3666143
241772055,4.9020044,52.3669888
241772060,4.9203865,52.3630176
241772061,4.9206515,52.3630169
241772062,4.9213737,52.3630815
241772063,4.92159,52.3631082
241772067,4.9231705,52.3631681
241772068,4.9232574,52.3632278
241772069,4.9233285,52.3633797
241772070,4.9233015,52.363484
241772071,4.9232595,52.3635595
241772072,4.9231309,52.3636018
241772073,4.9229869,52.3636166
241772074,4.9228428,52.3636024
241772075,4.9227137,52.3635607
241772076,4.9225789,52.363484
241772077,4.9224185,52.3633763
241772078,4.9223902,52.3632593
241772079,4.9224802,52.3631545
241772080,4.922236,52.3632893
241772081,4.9230801,52.363832
241772083,4.9235051,52.3630003
241772084,4.9234158,52.3631831
241772085,4.9236608,52.362687
241772087,4.9240993,52.3617608
241772088,4.9245908,52.3610339
241772089,4.9252718,52.3600168
241772090,4.9253154,52.360024
241772091,4.9252904,52.3599894
241772092,4.9257904,52.359304
241772093,4.9262906,52.3584968
241775821,4.8822046,52.3637402
241775824,4.8828438,52.3636431
241775832,4.887104,52.3609734
241775833,4.8868172,52.361078
241775834,4.8880876,52.3604765
241775835,4.8881562,52.360444
241775837,4.889395,52.3598575
241775838,4.8901772,52.3596344
241775840,4.8906808,52.3595612
248661288,4.890564,52.3729928
248661289,4.8905731,52.3728843
248661294,4.8906336,52.3733512
248661296,4.8902573,52.3731984
250174140,4.3769752,51.9251244
250174951,4.385624,51.9216196
250174952,4.3852163,51.9216206
250174953,4.3849429,51.9217192
250174955,4.3828085,51.9234077
250174956,4.382519,51.9235596
250174957,4.3772745,51.9249507
250174958,4.3765738,51.9255857
250176657,4.3992635,51.9240644
250176659,4.3954259,51.9242802
250211566,4.3751482,51.9327099
250211866,4.3748406,51.9341898
250211867,4.3749156,51.9338494
250212289,4.3709871,51.9375546
250212290,4.3695492,51.937925
250212292,4.3693373,51.9392079
250212293,4.3733501,51.9376823
250212609,4.3688054,51.9433697
250212610,4.370464,51.943845
250212612,4.3762257,51.9276986
250212613,4.3758987,51.9295333
250212614,4.3747128,51.9347753
250212616,4.3741955,51.9364566
250212617,4.3742177,51.9369989
250212618,4.3740324,51.9373985
250212619,4.3737062,51.9375837
250212620,4.372968,51.9377222
250212621,4.3729689,51.9376952
250212622,4.3711289,51.9375712
250212623,4.3701326,51.9375415
250212625,4.3696163,51.9378046
250212626,4.3684641,51.9430798
250212627,4.3684999,51.9432136
250212628,4.3686909,51.9433345
250212629,4.3722437,51.9443476
250212631,4.3751794,51.9443428
250212632,4.3755746,51.9442095
250212633,4.3755837,51.9439832
250212634,4.3753344,51.9438738
250212635,4.3750757,51.9439138
250212636,4.3747189,51.9440876
250212637,4.3744832,51.9442257
250212724,4.3742944,51.9443277
250212725,4.3740803,51.9443612
250212728,4.374701,51.9443599
250750026,4.8956304,52.3776563
250750027,4.8956983,52.3777002
250750028,4.8959714,52.3778038
250750061,4.8978586,52.3779447
250750062,4.8983561,52.3788569
250750065,4.8990788,52.3785507
250750067,4.899282,52.3783723
250750068,4.8994225,52.3781664
250750070,4.8994257,52.3781322
250750071,4.8993701,52.3780335
250750072,4.8986653,52.3787136
250750075,4.8991533,52.3783227
250750076,4.8992335,52.3782285
250750077,4.8992828,52.3781453
250750079,4.8992904,52.3781272
250750082,4.9003831,52.3778616
250750103,4.8988815,52.3767832
250750105,4.8989064,52.376773
250750106,4.898941,52.3767626
250750107,4.9002347,52.3767932
250750108,4.900398,52.3768045
250750109,4.9013978,52.3769051
250750111,4.901895,52.3769419
250750113,4.9020503,52.3769959
250750114,4.9021517,52.3771142
250750120,4.9026783,52.3773367
250750122,4.9030916,52.3772893
250750124,4.9031692,52.3772932
250750125,4.903304,52.3773242
