osm_id,lon,lat
44350276,4.36195,51.9102661
44353149,4.3725519,51.9102986
44356249,4.3733262,51.9112582
44357575,4.3737382,51.9115812
44358919,4.3742,51.9119
44360390,4.3752574,51.912386
44362884,4.3759381,51.9126441
44365845,4.3762705,51.9127574
44367351,4.3785104,51.9134555
44367940,4.3797035,51.9138473
44376820,4.3846914,51.9155121
44382164,4.2536093,51.9163694
44386349,4.3870162,51.9173521
44393995,4.3887969,51.9190376
44395811,4.3893162,51.9194064
44396969,4.3906018,51.9199325
44404495,4.3939854,51.9212327
44409776,4.3966976,51.9222067
44412286,4.3976675,51.9225773
44412867,4.3834747,51.9227603
44413399,4.3987232,51.9229478
44413955,4.4002795,51.9232435
44413957,4.4013582,51.9232919
44428976,4.3979147,51.926419
44679866,4.1298954,51.974835
46206708,4.9615261,52.3316154
186934651,4.4268129,51.9172756
186934652,4.4265141,51.9175499
186934654,4.4250583,51.919138
186934655,4.4245862,51.9195913
186934657,4.4240685,51.919942
186934658,4.4233738,51.920253
186934660,4.4228845,51.9203805
186934661,4.4221159,51.9204879
186934663,4.4210564,51.9205176
186934664,4.4179048,51.9202645
186934666,4.4166951,51.9202745
186941568,4.4287531,51.9156063
186941569,4.4304206,51.9142455
186941570,4.4308421,51.913886
186941572,4.4317782,51.9135433
186941574,4.4350411,51.91257
186959283,4.4403162,51.9109895
186959284,4.4446481,51.9100762
186959287,4.4485555,51.9096969
186959288,4.4500811,51.9094018
186959290,4.4511647,51.9090509
186959291,4.4521346,51.9088338
186959292,4.4535766,51.9086114
186959294,4.454555,51.9085849
186959296,4.4557268,51.9087258
186959297,4.4572088,51.909144
186959299,4.4642737,51.9113146
186959303,4.4723583,51.9158283
186959304,4.4737756,51.9162997
186980689,4.3729059,51.9108161
187013503,4.3657539,51.8591886
190948405,4.4696406,51.9238797
196326957,4.4661313,51.9122248
202118972,4.4276266,51.9165923
202118974,4.4273821,51.9167951
205433667,4.362705,51.855152
205435852,4.3316513,51.8377531
205475490,4.3767673,51.8626096
234538907,4.9079299,52.3613119
240489028,4.9054055,52.365572
240489029,4.9073222,52.3622424
240489030,4.9086305,52.3601749
240489038,4.912108,52.3544824
240489040,4.9128391,52.3532599
240489041,4.9133746,52.3521215
240489043,4.9144911,52.3505539
240489044,4.9152087,52.3497833
250222225,4.9234511,52.3369094
250222226,4.9235826,52.3365272
250222227,4.9236699,52.3361909
250222228,4.9237373,52.3354626
250222229,4.9237115,52.3349382
250222230,4.9235398,52.334398
250222231,4.9232561,52.333908
250222232,4.9226332,52.3333557
250222259,4.8739795,52.3390244
250222260,4.8691116,52.3388364
250222262,4.8681553,52.3387974
250222265,4.8581498,52.3385061
250222267,4.8570138,52.3384467
250222268,4.853599,52.3381297
250222269,4.8530605,52.3381017
250222270,4.8484111,52.3379099
250222287,4.8344265,52.3453401
250222288,4.8344126,52.3457836
250222289,4.8343844,52.3467449
250222291,4.8343967,52.3482173
250222292,4.8343434,52.3503601
250222293,4.8344183,52.3512465
250222294,4.8344069,52.3521526
250222297,4.8342347,52.3560622
250222301,4.8341216,52.3595074
250222303,4.8339159,52.3625717
250222304,4.8339056,52.3629417
250222305,4.8338791,52.3637859
250222307,4.8338659,52.3643177
250222308,4.8339912,52.3666395
250222309,4.8341047,52.367944
250222310,4.8344373,52.3698715
250222311,4.8345449,52.3704382
250222313,4.8354779,52.372858
250222314,4.8356852,52.3733709
250222316,4.8366641,52.3759929
250222317,4.8369423,52.3766659
250222318,4.8376822,52.3785673
250222320,4.837905,52.3790988
250222324,4.839674,52.3832654
250222325,4.8397587,52.3837582
250222326,4.8397207,52.3844307
250222327,4.839521,52.3851881
250222328,4.8392746,52.3859287
250222329,4.8391546,52.3864078
250222330,4.8390337,52.3872506
250222331,4.8389907,52.3883988
250222332,4.8389786,52.3890375
250222333,4.8389667,52.3896365
250222334,4.8389675,52.3908401
250222335,4.8389695,52.3915778
250222337,4.8393076,52.3923088
250222338,4.8396525,52.392764
250222339,4.839854,52.3929797
250222340,4.8409161,52.3937679
250222341,4.8422972,52.3945473
250222342,4.8434492,52.394989
250222343,4.843946,52.3951094
250222344,4.8446684,52.3952007
250222346,4.8467333,52.395215
250222347,4.8471453,52.3952152
250222348,4.8506603,52.3951107
250222349,4.8515586,52.3951027
250222350,4.8549129,52.3951318
250224115,4.8380564,52.3794609
250224725,4.8338612,52.3645995
250225300,4.834401,52.3523291
250225792,4.834395,52.346385
250229766,4.9010471,52.3775081
250229780,4.9031369,52.373658
250229781,4.9027104,52.3732339
250229782,4.9021934,52.3728627
250229783,4.9016812,52.372406
250229784,4.9012543,52.3718326
250229785,4.9009697,52.3713933
250229786,4.9007176,52.3709664
250229787,4.9005469,52.3705072
250229788,4.9003843,52.3695416
250229789,4.9004503,52.3693166
250229790,4.9006393,52.3689212
250229791,4.9008333,52.3685115
250229792,4.9015004,52.3679257
250229793,4.9020665,52.3676099
250229794,4.9037089,52.366724
250229796,4.9044073,52.3663314
250229797,4.9049468,52.3660023
250229798,4.9051392,52.3658561
250230289,4.9014766,52.3721597
250232098,4.9115689,52.3553668
250233793,4.9383617,52.321867
250233794,4.9393005,52.3208973
250233796,4.9413977,52.3186119
250233804,4.9476178,52.311806
250233811,4.9622901,52.2955678
250233812,4.9627925,52.2951603
250233814,4.96317,52.2949443
250233815,4.9635159,52.2947899
250233817,4.9646442,52.2944415
250233818,4.9655396,52.2943136
250233819,4.9665921,52.2943117
250233820,4.9676298,52.2944345
250233821,4.9743774,52.2955964
250233822,4.9776921,52.2962066
250233823,4.9783293,52.2962592
250233824,4.9789727,52.2962966
250233825,4.9795943,52.2963116
250233826,4.9818036,52.2963256
250233827,4.9823129,52.2963281
250233828,4.9856334,52.2963451
250233831,4.9891612,52.2964067
250233832,4.9954604,52.2963087
250234673,4.9521292,52.306869
250236236,4.9352798,52.3247752
250236238,4.9361458,52.3243602
250236249,4.94165,52.3247592
250236251,4.942156,52.3249886
250236252,4.9440487,52.3258813
250236253,4.9449489,52.3262075
250236254,4.9464091,52.3267211
250236256,4.9495247,52.3279271
250236257,4.9518942,52.3287737
250236258,4.9530035,52.3291532
250236259,4.9569279,52.3303567
250236263,4.9609669,52.3311116
250236264,4.9617017,52.3310331
250236265,4.9621578,52.330937
250236266,4.96282,52.3307214
250236267,4.963376,52.3304734
250236268,4.9639524,52.3301646
250236269,4.9648455,52.32965
250236271,4.9672147,52.3282895
250236272,4.9681449,52.3277759
250236273,4.9696284,52.3269548
250236274,4.9701684,52.3265244
250236275,4.9708212,52.3259715
250236276,4.9711645,52.3256421
250236277,4.9717491,52.3250523
250236278,4.972875,52.3236739
250236279,4.9790168,52.3169818
250236280,4.9820485,52.3137194
250236281,4.9823732,52.3133674
250236282,4.9843391,52.3111615
250236283,4.9848372,52.3106183
251033315,4.9224512,52.3332398
251033379,4.9230072,52.333651
251034076,4.9313416,52.3287902
251034598,4.9432573,52.3255194
251035426,4.9580689,52.3307214
251038076,4.966167,52.3288995
251038079,4.9660065,52.3289874
251040781,4.9740762,52.322403
251040782,4.9735703,52.3229358
251041008,4.9840797,52.3114511
264070931,4.937547,52.3226629
264081855,4.9619817,52.3315786
264082856,4.9678388,52.33017
264082857,4.9636936,52.3311798
264082858,4.9631405,52.3313143
264082859,4.9624766,52.3314909
264085608,4.9650496,52.3297157
264085609,4.964474,52.3301414
264085610,4.9637976,52.3305646
264085611,4.9629273,52.3309664
264085612,4.9625159,52.3310974
264085613,4.9620764,52.3311948
264085614,4.9609898,52.3313228
264086823,4.9636519,52.3308454
264088091,4.9625334,52.3311669
264090713,4.9642109,52.3306293
264090715,4.9640275,52.3307068
264090901,4.9712823,52.3293147
264090902,4.9665204,52.3302146
264090903,4.9658817,52.3303407
264090908,4.9694685,52.3294992
264091275,4.9691346,52.3294259
264091276,4.9686326,52.3295418
264091277,4.9669054,52.3299283
264091278,4.9663696,52.330093
264092005,4.9695372,52.3295155
264092104,4.9699042,52.3294556
264092927,4.9655531,52.3303732
264093394,4.9643355,52.330774
264093396,4.9661311,52.3303379
264093398,4.9651635,52.3304491
264093399,4.963048,52.3311531
273836029,4.9836032,52.3119632
287967531,4.8702498,52.3384002
287967580,4.8714412,52.3388332
287967581,4.8709443,52.3386635
287967582,4.8699819,52.3382327
289464082,4.8502783,52.3951091
294090998,4.8722304,52.3391097
294091057,4.8681353,52.339025
294091077,4.8620782,52.3387782
295089139,4.8581586,52.3383709
295089140,4.857053,52.3383125
295394220,4.8389449,52.3383879
295394222,4.8408192,52.338014
295394223,4.8412209,52.3379615
295394403,4.8413812,52.3381338
295394405,4.8410734,52.3381922
295394455,4.8370298,52.3392018
295394537,4.8391027,52.3386231
295394538,4.8372863,52.3392173
295725449,4.8722663,52.3389608
295725453,4.8719929,52.3389603
295725455,4.8722686,52.3390246
295725458,4.8736965,52.3391267
295725459,4.8745295,52.3391608
295725461,4.875335,52.3391624
295725464,4.8757952,52.339155
295725537,4.8678837,52.3387874
295725539,4.867009,52.3388318
295725540,4.8664532,52.3388205
295725543,4.8659897,52.3387617
295725561,4.8590351,52.3385143
295725564,4.8594197,52.3385922
295725568,4.8602661,52.3386121
295725588,4.8586566,52.3383982
295725597,4.8603503,52.3385685
295725601,4.8599672,52.3385145
295728626,4.8344487,52.3475539
295728629,4.83451,52.3471856
295728630,4.8345624,52.3467468
295728633,4.8345426,52.3469367
295728640,4.8346058,52.3453432
295728642,4.8345938,52.3457866
295747452,4.834257,52.3512451
295747454,4.8342301,52.3521544
295747463,4.8338907,52.365617
295747466,4.8340041,52.3656153
295747467,4.8340431,52.3643151
295747469,4.8340584,52.3637877
295747470,4.8340821,52.3629448
295747472,4.8340952,52.3625741
295747475,4.8342838,52.3595114
295747488,4.8343699,52.3560648
295747496,4.8349514,52.3715942
295747497,4.834616,52.3707168
295747501,4.8355192,52.3733975
295747503,4.8353044,52.3728811
295747504,4.8348037,52.3716396
295747506,4.8347264,52.3714025
295747507,4.8346122,52.371005
295747510,4.8386638,52.3806812
295747512,4.8384152,52.3798911
295747513,4.8380776,52.3790723
295747515,4.8378258,52.3785448
295747516,4.8375297,52.3780133
295747533,4.8389718,52.3910928
295747534,4.8389721,52.3902571
295747537,4.8390018,52.3879296
295747538,4.8389039,52.391265
295747540,4.8388221,52.3905583
295747542,4.8387538,52.3895624
295747544,4.8387792,52.3883934
295747546,4.8388026,52.3880849
295747547,4.8388547,52.3876998
295747551,4.8489382,52.3951152
295747554,4.8521396,52.3951827
295747556,4.8516149,52.395231
295747558,4.8495665,52.3952253
295747560,4.8488534,52.3952094
304800800,4.8342252,52.3523254
306606369,4.9235211,52.3367424
306607128,4.9210983,52.3326142
306607129,4.9203799,52.3324091
306607130,4.9211757,52.3327027
306607131,4.9166911,52.3313559
306607244,4.9215158,52.332821
306607291,4.9183312,52.3319869
306607292,4.9195829,52.3323596
306607313,4.9166018,52.3314674
306608182,4.9218969,52.3329696
306608341,4.9204557,52.3326301
306608344,4.9212324,52.3328674
306608346,4.9223927,52.3332281
306608349,4.9234449,52.3334779
306608351,4.92408,52.3335985
306608354,4.924432,52.3336352
306608376,4.9231874,52.3338241
306608621,4.9221764,52.333101
306608636,4.9270069,52.3327751
306608637,4.9265691,52.3330164
306608638,4.9261228,52.3331842
306608639,4.9255063,52.3333693
306608640,4.924951,52.3334424
306608641,4.9245471,52.3334612
306608642,4.9240528,52.3334453
306608643,4.9234165,52.3333786
306608644,4.9229654,52.3332673
306608645,4.9226553,52.3331745
306608646,4.9222945,52.3330476
306608647,4.9213641,52.3327041
306608661,4.9249899,52.3336457
306608662,4.9252559,52.3336352
306608663,4.9258825,52.3335461
306608664,4.9261228,52.3334936
306608665,4.9266378,52.3333415
306608666,4.9268953,52.3332261
306608667,4.9273588,52.3329744
306608668,4.9276343,52.3327456
306608669,4.9202151,52.3325545
306609578,4.9285118,52.3317776
306609648,4.9279235,52.332438
306609771,4.9282169,52.331738
306609773,4.9274704,52.3324079
401914331,4.8896203,52.3383631
401914332,4.8905194,52.3386309
401914334,4.8915942,52.3395164
401914335,4.8916721,52.3400167
401914336,4.8916489,52.3405448
401914337,4.8908228,52.3443138
401914338,4.8907783,52.3450933
401914339,4.8915199,52.350136
401914427,4.8912821,52.3521703
401916303,4.8903694,52.3545786
401916306,4.8901498,52.3553323
401916311,4.8907186,52.3596214
401916316,4.8934241,52.3671829
401916326,4.8931354,52.3680231
401916330,4.8927151,52.3684268
401916334,4.8923394,52.3691004
401916350,4.89286,52.372594
401916356,4.8931797,52.3731981
401916432,4.9122997,52.3855623
401916437,4.9170992,52.3880937
401916440,4.9203061,52.3899635
401916443,4.9209787,52.3904949
401916447,4.9220261,52.391686
401916451,4.9241984,52.3949629
401916456,4.9253975,52.3963421
401916460,4.9264404,52.3973455
403496579,4.440478,51.8690281
403496582,4.4413822,51.869456
403496583,4.4417877,51.8695928
403496587,4.443014,51.8697512
403496589,4.4440875,51.8697387
403496590,4.4450429,51.8698222
403496592,4.4491197,51.8703915
403496594,4.4498615,51.8705797
403496595,4.4514846,51.8708701
403496597,4.4522665,51.8710652
403496599,4.4536572,51.8713949
403497713,4.4530147,51.8712527
403497716,4.4516249,51.8708027
403497719,4.4508865,51.8704713
403497722,4.4502723,51.8701681
403497724,4.449424,51.869734
403497727,4.448843,51.8695861
403497730,4.4467733,51.8693283
403497737,4.4451371,51.8693904
403497740,4.4443401,51.8694042
403497743,4.4434052,51.8693676
403497750,4.4424347,51.8693269
403497752,4.4414829,51.8691859
403498341,4.4453544,51.8696594
403498346,4.4459829,51.8696189
403498348,4.4468986,51.869654
403498352,4.4487116,51.869887
403498356,4.44944,51.8700225
403498360,4.4502003,51.8702449
403498517,4.445415,51.869469
403499725,4.4464377,51.869365
403499728,4.446755,51.8693897
403499736,4.4488191,51.869653
403499739,4.4494949,51.8698149
403501274,4.4459042,51.8699102
403501279,4.4491413,51.8703477
403501282,4.449898,51.870541
403501690,4.4446491,51.8697883
403501691,4.4451755,51.8698089
403501694,4.4491601,51.8703159
403501695,4.4499192,51.8705124
403503488,4.4457162,51.8694094
403503491,4.4486924,51.8697792
403503494,4.4502042,51.8701616
403503498,4.4505811,51.8703218
403504248,4.4373123,51.870127
403506613,4.4403442,51.8701432
403506617,4.4412588,51.8700374
403506620,4.4427702,51.869808
403507725,4.4409034,51.8701127
403507730,4.4468739,51.870326
403508325,4.4441191,51.8701017
403508327,4.4456038,51.8702867
409142152,4.3720218,51.8998912
409142154,4.3714941,51.9012195
414634032,4.8508661,52.395113
414634033,4.8507213,52.3952337
414634034,4.8505092,52.3952336
461971509,4.8934249,52.3673423
461971510,4.8931946,52.3665678
576339993,4.4693759,51.9142376
576340000,4.4711054,51.9153166
612459399,4.4848082,51.8843789
760758672,4.4700013,51.9146957
770757685,4.4690827,51.9140198
800456308,4.4224565,51.9204515
843618516,4.4270704,51.917063
843618520,4.4260909,51.9179651
843630280,4.4256486,51.9184687
943671129,4.9215443,52.3910621
943802501,4.9065907,52.3636421
945299509,4.9443324,52.3153974
945299510,4.9446305,52.3150703
1030275023,4.4671606,51.9128141
1055364459,4.1286942,51.9753231
1055364855,4.3435659,51.9031818
1055365148,4.3615059,51.9101388
1055365458,4.2538524,51.9164717
1055365670,4.3834477,51.9227944
1112443594,4.9629276,52.3313742
1154718609,4.9838813,52.311667
1154804253,4.9839836,52.3117935
1280336443,4.8478616,52.3951519
1280336467,4.8390716,52.3918817
1300066563,4.8535898,52.338164
1300066576,4.8530554,52.3381347
1300066579,4.8484078,52.3379442
1300066592,4.8460446,52.3378183
1359509256,4.8549358,52.3952575
1359509258,4.8482065,52.3952187
1359509260,4.8519203,52.3952027
1359509262,4.854939,52.395177
1359509263,4.8523662,52.395156
1359509265,4.8528284,52.3951169
1359509266,4.8523654,52.3952009
1359509267,4.852007,52.395154
1359509274,4.8549365,52.3952156
1359509276,4.8528343,52.3952422
1359516853,4.8608005,52.3386343
1359516858,4.8612563,52.3385667
1359516860,4.8670065,52.3389003
1359516861,4.8608093,52.3385872
1359516862,4.8659836,52.3388847
1359516863,4.8664707,52.3388665
1359516864,4.863597,52.3387486
1359516865,4.8680403,52.3390223
1359516866,4.8672687,52.3389376
1359528362,4.9916956,52.2963504
1359528363,4.9873266,52.2963861
1359528364,4.9905967,52.2962766
1359528365,4.9874666,52.2962635
1359528366,4.9905836,52.2964205
1359528712,4.9914038,52.2963308
1359528713,4.9913343,52.2963732
1359528714,4.9954596,52.2964308
1359528715,4.9925494,52.2964161
1359528717,4.9920183,52.2963752
1359528719,4.9954542,52.2963898
1359528720,4.9954515,52.2963488
1359528721,4.9919968,52.2963324
1359528722,4.9925652,52.2962985
1361764207,4.8460491,52.3377847
1417855863,4.4173094,51.9202546
1434870239,4.4616145,51.9264292
1488972241,4.313174,51.8325434
1488972243,4.3311428,51.8421569
1488972245,4.3431699,51.8482952
1488972248,4.3475063,51.8483317
1488972251,4.3127342,51.8324257
1488972253,4.3178578,51.833139
1488972256,4.3155237,51.8329794
1488972268,4.3132089,51.8325202
1488972271,4.3219721,51.8334995
1488972274,4.3351776,51.8471725
1488972276,4.3334061,51.8455866
1488972278,4.3174736,51.83316
1488972280,4.3314766,51.8392872
1488972282,4.3564837,51.8500234
1488972289,4.3127503,51.8323909
1488972290,4.3151777,51.8328683
1488972292,4.3139975,51.8327241
1488972294,4.3598659,51.8521193
1488972298,4.3311642,51.8417857
1488972300,4.3396776,51.8482738
1488972302,4.336968,51.8479898
1488972307,4.3171571,51.8330887
1488972310,4.3348375,51.8469021
1488972312,4.3275265,51.8340799
1488972315,4.3162586,51.8330456
1488972318,4.3314519,51.8435635
1488972322,4.3126939,51.8324606
1488972329,4.326341,51.8339357
1488972332,4.3440704,51.8483118
1488972334,4.3234657,51.8336689
1488972337,4.359064,51.8514118
1488972340,4.3138151,51.8326595
1488972345,4.3312232,51.8411427
1488972347,4.3499364,51.8484493
1488972352,4.3171142,51.8330473
1488972355,4.3322994,51.8445938
1488972358,4.3314271,51.8393131
1488972361,4.3151213,51.8328882
1488972363,4.345718,51.8482666
1488972365,4.3312357,51.8430718
1488972367,4.3163712,51.8329827
1488972371,4.3312924,51.8359246
1488972373,4.3315506,51.8383999
1488972375,4.3164356,51.8330208
1488972377,4.3269204,51.8339887
1488972379,4.3364372,51.8478366
1488972382,4.3338656,51.8460075
1488972383,4.3189837,51.8332992
1488972384,4.3453488,51.8482999
1488972385,4.3230403,51.8335898
1488972389,4.3127878,51.8323528
1488972393,4.3392199,51.8482678
1488972398,4.328071,51.834181
1488972399,4.3310592,51.8356067
1488972400,4.3606274,51.8527373
1488972401,4.3319011,51.844182
1488972403,4.3315901,51.8365063
1488972407,4.3252493,51.8338313
1488972409,4.3316634,51.8439088
1488972414,4.3376872,51.8481265
1488972415,4.312254,51.832192
1488972416,4.3122004,51.83226
1488972417,4.3289857,51.834428
1488972420,4.3121692,51.8322984
1488972421,4.321851,51.8335213
1488972422,4.3528412,51.8489464
1488972423,4.316366,51.8329356
1488972427,4.3384388,51.8482215
1488972429,4.3460353,51.8483094
1488972431,4.3142872,51.832749
1488972434,4.3147592,51.8328186
1488972438,4.313115,51.8325782
1488972440,4.3185224,51.8332329
1488972442,4.3136381,51.8327009
1488972444,4.3306996,51.8353313
1488972446,4.335793,51.8475693
1488972448,4.345943,51.8483047
1488972450,4.3316625,51.8369157
1488972460,4.3184258,51.8332512
1488972462,4.3580715,51.8508187
1488972463,4.3122283,51.832227
1488972464,4.3224652,51.8335777
1488972465,4.3168737,51.833062
1488972466,4.3451661,51.8483011
1488972468,4.3316437,51.8373035
1488972481,4.3135281,51.8326263
1488972484,4.3188607,51.8331699
1488972486,4.3244045,51.8337517
1488972487,4.3209466,51.8334546
1488972488,4.3299432,51.8348374
1488972489,4.3602863,51.852475
1488972490,4.3221024,51.8335444
1488972491,4.331124,51.8424982
1488972497,4.3314072,51.8394712
1488972498,4.3455776,51.8482702
1488972500,4.3141933,51.832807
1488972501,4.3313144,51.8402163
1488972505,4.3314346,51.8396585
1488972506,4.3168708,51.8330276
1488972507,4.3167253,51.8330871
1488972508,4.3147405,51.8328882
1488972510,4.3403449,51.8482773
1488972512,4.3163631,51.8330548
1488972513,4.3156926,51.8329445
1488972515,4.3145661,51.8328186
1491413571,4.3994745,51.9231313
1491413572,4.4019774,51.9232627
1491413573,4.4008079,51.923283
1491418528,4.3711882,51.9033331
1496398851,4.8350249,52.3722116
1500746391,4.916271,52.3876529
1512012143,4.3831714,51.8835192
1513502968,4.3691704,51.8629922
1513502970,4.3725405,51.8633474
1513502971,4.3671614,51.8611172
1513502972,4.3651417,51.8582448
1513502978,4.3646375,51.8575805
1513502980,4.3720404,51.863461
1513502984,4.370769,51.8634163
1513502987,4.3643656,51.8572594
1513502988,4.3805141,51.8620164
1513502990,4.3654942,51.8588027
1513502997,4.3611855,51.8534471
1513502999,4.3643907,51.85739
1513503002,4.3630711,51.8556171
1513503008,4.3686179,51.8626858
1513503012,4.3647045,51.8579102
